ts_ms,perp_mark_px,perp_oracle_px,funding_rate,open_interest,perp_premium,perp_day_ntl_vlm,spot_mark_px,spot_day_ntl_vlm,circulating_supply,af_hype_balance,twap_spot_buy_hype,twap_spot_sell_hype,twap_perp_buy_hype,twap_perp_sell_hype,twap_spot_buy_full_hype,twap_spot_sell_full_hype,twap_perp_buy_full_hype,twap_perp_sell_full_hype,twap_active_count,unstake_queue_hype,unstake_maturing_24h,unstake_maturing_72h,book_mid,book_spread_bps,book_bid_depth,book_ask_depth,book_imbalance,book_spot_spread_bps,book_spot_imbalance,total_staked_hype,active_staked_hype,validator_count,af_buy_hype_window,af_buy_usdc_window,af_buy_fills,cex_inflow_hype,cex_outflow_hype,cex_net_flow_hype,cex_net_flow_usdc,cex_total_balance_hype,cex_wallets_polled,holders_count,holder_supply_ex_system,holder_top10_share,holder_top50_share,holder_top100_share,cvd_perp_1h,cvd_perp_4h,cvd_perp_24h,cvd_spot_1h,cvd_spot_4h,cvd_spot_24h,cvd_perp_trades_24h,cvd_spot_trades_24h,lsr_binance_global,lsr_binance_top_pos,lsr_binance_taker,lsr_bybit_account,lsr_okx_account,lsr_okx_top_pos,lsr_okx_taker,lsr_agg_long_frac,cex_oi_binance_hype,cex_oi_bybit_hype,cex_oi_okx_hype,cex_oi_total_hype,cex_liq_long_1h,cex_liq_short_1h,cex_liq_long_24h,cex_liq_short_24h,cex_liq_net_24h,cex_liq_count_24h,hl_liq_long_1h,hl_liq_short_1h,hl_liq_long_24h,hl_liq_short_24h,hl_liq_net_24h,hl_liq_count_24h
1757332800000,,,1.25e-05,,-0.0002714348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757336400000,,,1.25e-05,,-3.57903e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757340000000,,,1.25e-05,,2.1902e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757343600000,,,1.25e-05,,-8.19203e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757347200000,,,1.25e-05,,-9.27301e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757350800000,,,1.25e-05,,-0.0003901068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757354400000,,,1.25e-05,,-0.0002205415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757358000000,,,1.25e-05,,-6.43749e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757361600000,,,-1.09193e-05,,-0.000587354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757365200000,,,-5.24995e-05,,-0.0009199959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757368800000,,,1.25e-05,,-0.0003509199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757372400000,,,1.25e-05,,-0.0003938343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757376000000,,,-5.3484e-06,,-0.0005427869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757379600000,,,6.0177e-06,,-0.0004518587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757383200000,,,1.25e-05,,-0.0003232751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757386800000,,,1.25e-05,,-0.0002985903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757390400000,,,1.25e-05,,-7.27284e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757394000000,,,1.25e-05,,-0.0002402536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757397600000,,,1.25e-05,,-6.51524e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757401200000,,,4.20508e-05,,0.0008364063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757404800000,,,2.08986e-05,,0.0006671889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757408400000,,,1.25e-05,,0.0004362392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757412000000,,,1.75241e-05,,0.0006401926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757415600000,,,1.27884e-05,,0.0006023075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757419200000,,,1.25e-05,,0.0002723316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757422800000,,,1.25e-05,,0.0005714573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757426400000,,,1.25e-05,,0.0003715857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757430000000,,,1.25e-05,,0.0001650898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757433600000,,,1.25e-05,,9.51601e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757437200000,,,1.25e-05,,-1.23149e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757440800000,,,1.25e-05,,-0.0001799734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757444400000,,,1.25e-05,,-7.81974e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757448000000,,,1.25e-05,,0.0001527735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757451600000,,,1.25e-05,,0.0001727237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757455200000,,,1.25e-05,,0.0005385717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757458800000,,,1.25e-05,,0.0005859512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757462400000,,,1.25e-05,,0.000491851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757466000000,,,1.25e-05,,8.49866e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757469600000,,,1.25e-05,,0.000545429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757473200000,,,1.25e-05,,0.0005797495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757476800000,,,1.25e-05,,0.0001803096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757480400000,,,1.25e-05,,0.0002520596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757484000000,,,1.25e-05,,0.0002987271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757487600000,,,1.25e-05,,0.0001960845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757491200000,,,1.25e-05,,0.0002494882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757494800000,,,1.25e-05,,0.0003659618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757498400000,,,3.09906e-05,,0.0007479247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757502000000,,,1.25e-05,,0.0005626249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757505600000,,,1.58874e-05,,0.0006270991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
